row_id,text,label,source,original_label
928,help me writing a comment for a service,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=review
3110,i do not know what to do to write a comment about a product,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=review
410,i need help speaking with customer assistance,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
2271,is it possible to see what shipping methods you offer?,FAQ,Bitext Customer Support Intent Dataset,category=DELIVERY; intent=delivery_options
2152,send a logo ur lover - names joined by a heart. txt love name name mobno eg love adam eve to yahoo! poboxwwq txtno no ads p,SPAM,UCI SMS Spam Collection,spam
1927,you have new message. please call .,SPAM,UCI SMS Spam Collection,spam
2199,i am trying to see what options for delivery are there,FAQ,Bitext Customer Support Intent Dataset,category=DELIVERY; intent=delivery_options
2752,i do not know how to modify the address,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=change_shipping_address
753,i am calling to see when will my product arirve,FAQ,Bitext Customer Support Intent Dataset,category=DELIVERY; intent=delivery_period
1127,restore the key of my profile,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=recover_password
2017,"urgent! call from landline. your complimentary tenerife holiday or , cash await collection sae tcs box hp yf ppm",SPAM,UCI SMS Spam Collection,spam
2195,days to kick off! for euro u will be kept up to date with the latest news and results daily. to be removed send get txt stop to,SPAM,UCI SMS Spam Collection,spam
3360,find information about the lost access key,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=recover_password
1396,do ya have an e-mail to contact customer service,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
2146,"u've been selected to stay in of top british hotels - for nothing! holiday valued at ! dial to claim - national rate call. bx, swss",SPAM,UCI SMS Spam Collection,spam
1364,i don't know how i can speak to an agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
581,you have an important customer service announcement. call freephone now!,SPAM,UCI SMS Spam Collection,spam
1061,assistance submitting another delivery address,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=set_up_shipping_address
1633,i do not know how i can check your allowed payment options,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=check_payment_methods
2344,what are black holes,UNKNOWN,CLINC OOS Dataset (validation),oos
3138,"win the newest âharry potter and the order of the phoenix (book ) reply harry, answer questions - chance to be the first among readers!",SPAM,UCI SMS Spam Collection,spam
1309,congrats! nokia video camera phone is your call calls cost ppm ave call mins vary from mobiles close post bcm ldn wcnxx,SPAM,UCI SMS Spam Collection,spam
1110,problems submitting the delivery address,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=set_up_shipping_address
1714,i want help to see the early termination charge,FAQ,Bitext Customer Support Intent Dataset,category=CANCEL; intent=check_cancellation_fee
453,is it possible to get in touch with customer support?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
833,a link to your picture has been sent. you can also use,SPAM,UCI SMS Spam Collection,spam
860,want hep to speak with a live agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1953,can i speak to a live agent?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
3144,how to see at what time i can reach customer support,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1327,i am trying to get in touch with customer service,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1269,i have got to switch to the account help me,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=switch_account
3345,where do i get the bills from ?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=get_invoice
160,i need help to see what hours customer service available is,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
2176,what are some good games for my android phone,UNKNOWN,CLINC OOS Dataset (test),oos
2136,order a few of your article,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=place_order
1902,i try to enter the secondary delivery address,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=set_up_shipping_address
166,i'd like to edit the data included on my user i need help,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=edit_account
2566,help resetting the pin code of my user,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=recover_password
1173,"i want to leave some feedback for a product, i need help",FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=review
1673,need assistance modifying the delivery addres,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=change_shipping_address
1940,how do i look for bill ?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=check_invoice
1966,i have an error changing the delivery address,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=change_shipping_address
3151,can you tell me what credit cards i have open,UNKNOWN,CLINC OOS Dataset (test),oos
520,i need information about modifying my shipping address,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=change_shipping_address
2430,i have to speak with someone,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1558,i am waiting for an refund of,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=track_refund
3080,assistance to see the invoice from,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=check_invoice
1198,i have a problem with opening a account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=create_account
1245,free camera phones with linerental from ./month with cross ntwk mins. / price txt bundle deals also avble. call or calloptout/j mf,SPAM,UCI SMS Spam Collection,spam
193,i try to check at what time i can reach customer support,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
258,i need assistance tracking purchase,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=track_order
2630,i have got to see in which cases can i request my money back,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=check_refund_policy
127,i need assistance seeing ur allowed payment options,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=check_payment_methods
3270,wanna have a laugh? try chit-chat on your mobile now! logon by txting the word: chat and send it to no: cm po box london wa zf p/msg rcvd,SPAM,UCI SMS Spam Collection,spam
2902,i want to check what hours i can contact customer support,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
3022,i want help checking my fucking bill from,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=check_invoice
1465,need help informing of problems with online payment,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=payment_issue
1750,i'm trying to find the invoice,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=check_invoice
2167,p alfie moon's children in need song on ur mob. tell ur ms. txt tone charity to for nokias or poly charity for polys: zed profit charity.,SPAM,UCI SMS Spam Collection,spam
661,can a polar bear live in alabama,UNKNOWN,CLINC OOS Dataset (test),oos
1758,show me how long it takes for my order to arrive,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=DELIVERY; intent=delivery_period
1909,help me checking at what time i can contact customer support,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
353,is the brexit finalized yet,UNKNOWN,CLINC OOS Dataset (validation),oos
505,you have won a guaranteed cash or a prize.to claim yr prize call our customer service representative on,SPAM,UCI SMS Spam Collection,spam
1404,i don't know how i can receive the newsletter,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=SUBSCRIPTION; intent=newsletter_subscription
1311,i do not know what to do to modify my address,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=change_shipping_address
152,ree entry in a weekly comp for a chance to win an ipod. txt pod to to get entry (std txt rate) tc's apply for details,SPAM,UCI SMS Spam Collection,spam
1111,can ya tell me about signing up to ur newsletter,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=SUBSCRIPTION; intent=newsletter_subscription
1850,what do i need to do to speak with somebody?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
475,what is a good sink filter for water,UNKNOWN,CLINC OOS Dataset (test),oos
1599,can i check at what time i can call customer service?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1566,i want help talking with a human agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2601,what hours can i call customer service?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
960,open cnn websiteo,UNKNOWN,CLINC OOS Dataset (test),oos
328,need assistance to request rebates of my money,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=get_refund
1943,can i check what hours i can reach customer support?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
2916,help to speak to customer assistance,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
2532,there is a trouble setting up a delivery address,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=set_up_shipping_address
954,thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???,SPAM,UCI SMS Spam Collection,spam
2378,can ya help me report an issue with signup,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=registration_problems
1294,"i want to check the early exit fees, can you help me?",FAQ,Bitext Customer Support Intent Dataset,category=CANCEL; intent=check_cancellation_fee
320,want assistance seeinhg how long the shipment takes,FAQ,Bitext Customer Support Intent Dataset,category=DELIVERY; intent=delivery_period
2393,i need help to talk to an assistant,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
378,i want assistance notifying of an error with online payment,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=payment_issue
2145,do ya have an e-mail address to contact customer support,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
69,adult content your video will be with you shortly,SPAM,UCI SMS Spam Collection,spam
1213,t-mobile customer you may now claim your free camera phone upgrade a pay go sim card for your loyalty. call on .offer ends thfeb.tc's apply,SPAM,UCI SMS Spam Collection,spam
3025,want help speaking with a live agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1406,what do i have to do to call fucking customer support?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
2131,i need tips on how to overcome insomnia,UNKNOWN,CLINC OOS Dataset (test),oos
1354,how can i modify order ?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=change_order
1573,ringtone club: get the uk singles chart on your mobile each week and choose any top quality ringtone! this message is free of charge.,SPAM,UCI SMS Spam Collection,spam
3201,direct to me a person,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
